Unnamed: 0,RecipeDB Ingredient,Sueatable Ingredient,Similarity
15785,jigger mango nectar,MANGO JUICE,0.90023696
15787,chicken thigh breast,CHICKEN WITH BONE,0.8937612
15788,corn truffle,CORN CAN,0.89378774
15790,kasha buckwheat groat,BUCKWHEAT FLOUR,0.8370967
15799,beef tenderloin cube,BEEF WITH BONE,0.8468879
15803,head garlic crosswise,GARLIC,0.86424756
15808,pita bread pocket,BREAD MULTICEREAL,0.8233912
15809,goat milk el kasih,GOAT MILK,0.9151542
15815,almost kai banana,BANANA,0.88623637
15821,bite broccoli,BROCCOLI,0.9021226
15823,gluten baking flour,BUCKWHEAT FLOUR,0.8401787
15824,maifun rice,RICE,0.8766464
15825,soy vermicelli,SOY MEAL,0.9019502
15827,peanut canola oil,PEANUT OIL,0.9393935
15829,lite soy sauce,SOY CREAM,0.9010905
15836,vegetable potstickers,VEGETABLE,0.83071876
15841,applewood bacon,BACON,0.8845437
15851,olive oil spray,OLIVE OIL,0.9561461
15852,broccoli slaw,BROCCOLI,0.8367449
15854,cranberry apple chutney,CRANBERRY JUICE,0.8766629
15864,pork lung,PORK NECK,0.9722585
15866,sinamak,HAKE,0.843731
15869,diakon radish,RADISH,0.92592967
15874,leaf romaine lettuce,LETTUCE,0.91123486
15877,ube,HAKE,0.8556289
15878,latik,GHERKIN,0.8812624
15879,maja blanca,GRANA PADANO,0.8156879
15883,peanut butter sauce,PEANUT BUTTER,0.9367596
15885,lumpia wrapper egg,EGGPLANT,0.87334555
15887,palm seed,PALM NUT,0.907353
15889,water tofu,TOFU,0.84524477
15891,house cucumber,CUCUMBER,0.8935012
15893,gari cassava flour,SORGHUM FLOUR,0.85175693
15896,injera,QUINOA,0.8289703
15899,watermelon melon baller,WATERMELON,0.87921214
15905,young ginger,GINGER,0.87096316
15909,salt soy sauce,SOY CREAM,0.8692168
15910,pepper strip,PEPPER,0.91279703
15911,chunk pineapple juice,PINEAPPLE JUICE,0.95095897
15913,rayu,HAKE,0.8450994
15918,lamb leg,LAMB WITH BONE,0.8878131
15919,green bean carrot,GREEN BEAN,0.91314316
15921,beluga lentil,LENTIL,0.83485615
15934,tagine,GHERKIN,0.8505918
15935,extra peanut butter,PEANUT BUTTER,0.9275204
15936,lamb breast chop,LAMB WITH BONE,0.8262663
15942,width rice noodle,RICE MILK,0.84344864
15947,pork link sausage,PORK SAUSAGE,0.97572696
15950,rockfish,ROCK FISH,0.964002
15951,green onion diagonally,GREEN BEAN,0.8233493
15954,white soy sauce,SOY CREAM,0.8477085
15962,thai chicken broth,CHICKEN WITH BONE,0.82222915
15965,naturally soy sauce,SOY CREAM,0.8927654
15966,pork filling,PORK NECK,0.9190761
15974,adzuki bean filling,MUNG BEAN FLOUR,0.8838471
15981,chicken beef broth,CHICKEN WITH BONE,0.8451405
15986,asian pork,PORK NECK,0.8280512
15988,stem lettuce,LETTUCE,0.92725384
15989,peanut corn oil,PEANUT OIL,0.85061777
15990,chinese moo,MANDARIN,0.825638
15994,barley miso paste,BARLEY,0.8525108
15995,strawberry compote,STRAWBERRY,0.954296
15998,leek green lengthwise,GREEN BEAN,0.8114561
16008,sushi grade tuna,TUNA IN CAN,0.8475818
16012,plain flour tortilla,PLAIN CRACKER,0.8560052
16018,almond sliver,ALMOND,0.9271369
16024,durian banana extract,BANANA,0.8414192
16026,chicken curry,CHICKEN WITH BONE,0.82494915
16029,soy chunk,SOY MEAL,0.90958476
16030,kucai,HAKE,0.8214106
16031,kasturi lime,LIME,0.8490894
16036,fine bulgur wheat,DURUM WHEAT,0.8784059
16043,hamachi,HAKE,0.8304603
16046,beef steak grain,BEEF WITH BONE,0.88325155
16050,white chocolate cheesecake,CHOCOLATE CREAM COOKY,0.84865344
16051,white chocolate brandy sauce,CHOCOLATE CREAM COOKY,0.8512157
16052,eat ham,PORK HAM,0.8163361
16054,herb mayonnaise,MAYONNAISE,0.882794
16055,apple chip,APPLE,0.91859245
16057,maguro,QUORN,0.8461861
16060,tex mex cheddar cheese,CHEESE SEMIHARD,0.818006
16062,carne asada seasoning,CELERY,0.81373966
16064,tomato tortilla,TOMATO PUREE,0.91256595
16065,avocado ranch dressing,AVOCADO,0.85807204
16066,cornhusk,CORN CAN,0.8526811
16067,turkey filling,TURKEY WITH BONE,0.85641205
16068,raisin cranberry,CRANBERRY,0.9323174
16071,head romaine lettuce leaf,LETTUCE,0.8602944
16072,ebi,EMMENTAL,0.8681892
16074,unagi kabayaki eel,EEL,0.81487876
16076,chicken broth powder,CHICKEN WITH BONE,0.811491
16080,deli turkey meat,TURKEY WITH BONE,0.85736805
16081,beef sirloin strip,BEEF WITH BONE,0.8463356
16087,jalapeno cheese tortilla,CHEESE SEMIHARD,0.8699704
16095,head cauliflower floret,CAULIFLOWER,0.8780341
16096,bell pepper yellow,PEPPER,0.8169572
16097,asafoetida,GRANA PADANO,0.8100165
16098,cucumber raita,CUCUMBER,0.95642245
16104,green tamarind,GREEN BEAN,0.8909758
16105,koftas,HAKE,0.8833095
16106,amchoor,HAKE,0.86211616
16109,turnip leaf,TURNIP,0.8738658
16111,ginger oil,GINGER,0.870014
16112,heeng,EMMENTAL,0.8727488
16114,paneer indian cheese curd,CHEESE SEMIHARD,0.8926681
16115,mango pulp juice,MANGO JUICE,0.9565799
16117,soy milk creamer,SOY MILK,0.9323576
16118,vanilla soy yogurt,SOY YOGURT,0.91635936
16120,tarka,HAKE,0.81435955
16124,korma,QUORN,0.88261974
16126,chicken seitan,CHICKEN WITH BONE,0.8857992
16127,apple chutney,APPLE JUICE,0.8940637
16133,tumeric,QUORN,0.84261316
16141,fillet pomfret fish,HAKE FISH STICK,0.8329184
16144,rom tomato juice,TOMATO PEEL,0.9209906
16149,carrot matchstick,CARROT CAN,0.8342761
16150,zucchini matchstick,ZUCCHINI,0.86659694
16152,pork belly strip,PORK NECK,0.8845991
16157,egg strip,EGG,0.89880955
16170,kiwi pulp,KIWI,0.8618498
16179,durum wheat flour,WHOLE WHEAT FLOUR,0.94894826
16180,chana dal bean,BEAN,0.85864294
16182,masoor dhal,GRANA PADANO,0.8249401
16183,peach mango chutney,PEACH,0.82259744
16186,hakurei turnip,TURNIP,0.865293
16187,head lettuce leaf,LETTUCE,0.86599094
16189,green onion part,GREEN BEAN,0.84569776
16192,kalbi marinade,TANGERIN,0.8194316
16193,shishito pepper,PEPPER,0.84021586
16196,heart romaine lettuce,LETTUCE,0.88599026
16199,sugar strawberry preserve,STRAWBERRY JUICE,0.89155424
16200,mini wheat cereal biscuit,CORNFLAKES CEREAL,0.9249308
16203,green fruit leather,GREEN BEAN,0.8565132
16204,lacinato,TANGERIN,0.8644084
16207,matzah,HAKE,0.8502883
16209,kosher red wine,WINE RED,0.84673345
16210,kosher chocolate wafer,CHOCOLATE CREAM COOKY,0.84680355
16211,grain flatbread,WHEAT PLAIN FLOUR,0.83157593
16216,chocolate filling,CHOCOLATE,0.96563953
16217,streusel,HAKE,0.8395286
16219,pkg vanilla pudding mix,CHOCOLATE CREAM COOKY,0.85001683
16220,fillet trout,TROUT,0.9526852
16221,apple cider concentrate,APPLE JUICE,0.91239274
16222,spread vanilla frosting,HAZELNUT CREAM,0.811718
16223,greek olive oil,OLIVE OIL,0.85936415
16227,deli chicken breast,CHICKEN WITH BONE,0.87680787
16230,flavor jimmy dean pork sausage,PORK SAUSAGE,0.9122375
16233,adobo seasoning cumin,RADISH,0.8246892
16234,head green leaf lettuce,GREEN BEAN,0.837641
16235,fudge stripe cooky,OAT MEAL,0.8109597
16237,milk chocolate candy kiss,MILK CHOCOLATE,0.8963734
16248,pork cube steak,PORK WITH BONE,0.8658439
16249,jalapeno bacon,BACON,0.8380307
16251,bulk pork sausage sage,PORK SAUSAGE,0.92899
16256,strawberry lengthwise,STRAWBERRY,0.9190632
16259,dill pickle chip,YOGURT FLAVOUR,0.821715
16260,giblet,HAKE,0.901613
16263,bread loaf,BREAD WHOLE,0.8914286
16267,slaw,MUSSEL,0.82328045
16268,lime dressing,LIME,0.93883145
16269,peanut vegetable oil,PEANUT OIL,0.8651962
16273,garlic herb marinade,GARLIC,0.8672783
16274,berry fruit juice,PEAR JUICE,0.8479115
16275,sugar organic apple juice,STRAWBERRY JUICE,0.8303893
16276,tomato paste garlic,TOMATO CHOP,0.85813135
16278,blintz,MILLET,0.8484566
16280,parmesan asiago cheese,CHEESE SEMIHARD,0.87920856
16282,farfel,GHERKIN,0.8495987
16283,apricot spreadable fruit,APRICOT,0.84837687
16284,chicken ham stock,CHICKEN WITH BONE,0.86364806
16285,rack beef back rib,BEEF WITH BONE,0.8716613
16287,artichoke heart out,ARTICHOKE,0.88200366
16288,center pork roast,PORK SAUSAGE,0.87669617
16292,beer brown,BEER MODULAR CAN,0.8457567
16295,peach daiquiri mix,PEACH,0.81639546
16298,soy nut,SOY MEAL,0.89213973
16299,blackberry juice,BLACKBERRY,0.8279739
16306,bread butter type,BREAD WHOLE,0.85263926
16310,garlic kielbasa,GARLIC,0.886899
16311,pork stomach,PORK NECK,0.9664054
16312,olive oil tuna,TUNA,0.82861745
16314,irish cheddar cheese,CHEESE SEMIHARD,0.8281524
16315,cheddar cheese curd,CHEESE SEMIHARD,0.89898556
16318,block sharp cheddar cheese,CHEESE SEMIHARD,0.81240386
16320,brine from olive,OLIVE,0.8684849
16323,buttery cracker crumb,FLAVOR CRACKER,0.8502756
16324,steak rib eye,BEEF WITH BONE,0.8503649
16329,corn pea,CORN CAN,0.92294323
16330,loin pork roast,PORK SAUSAGE,0.88847184
16331,sherry lemon juice,CRANBERRY JUICE,0.81753623
16335,romano green bean,GREEN BEAN,0.9614011
16339,paella,QUINOA,0.8461985
16341,head shrimp,SHRIMP,0.9477603
16345,dill pickle relish juice,CRANBERRY JUICE,0.83640075
16346,pack pumpkin puree,PUMPKIN,0.8307303
16348,cheddar cheese rectangle,CHEESE SEMIHARD,0.88373417
16354,bliss potato,SWEET POTATO,0.8280825
16355,corn crosswise,CORN CAN,0.89206505
16356,ham meat,PORK HAM,0.92544985
16358,butternut extract,HAZELNUT CREAM,0.87193584
16365,dole mango chunk,MANGO JUICE,0.9027171
16367,chicken vegetable broth,CHICKEN WITH BONE,0.86132383
16369,cream parsley,HAZELNUT CREAM,0.835364
16372,canola oil olive,OLIVE OIL,0.9144525
16379,liquid malt extract,YEAST LIQUID,0.8114602
16381,ale yeast,YEAST COMPRESS,0.86542356
16385,cracker barrel swiss au gratin cheese,CHEESE SEMIHARD,0.85299075
16388,clementine orange,ORANGE,0.8591026
16389,dandelion blossom,CAULIFLOWER,0.81643367
16391,goat cheese crumbles,GOAT CHEESE,0.8302716
16397,ghirardelli semi chocolate chip,HAZELNUT CHOCOLATE,0.8450927
16398,ghirardelli milk chocolate chip,MILK CHOCOLATE,0.894078
16399,pushcart onion,ONION,0.8212831
16403,bran flake cereal,CORNFLAKES CEREAL,0.8826222
16414,blueberry topping,BLUEBERRY,0.9626282
16415,macque chou,CAMEMBERT,0.8426801
16418,green onion portion,GREEN BEAN,0.8441348
16421,snack mix,OAT MEAL,0.8155524
16423,rib prime beef roast,BEEF WITH BONE,0.83931535
16424,creamy vanilla spread frosting,CHOCOLATE CREAM COOKY,0.8316829
16426,baguette loaf,BREAD MULTICEREAL,0.8212942
16433,bean thread vermicelli noodle,MUNG BEAN FLOUR,0.8109131
16435,strawberry pineapple salsa,STRAWBERRY JUICE,0.8494718
16436,mango nectar orange juice,MANGO JUICE,0.8531912
16439,potato layer,POTATO,0.9160819
16441,poi,WHITING,0.83793044
16444,orange pineapple juice,PINEAPPLE JUICE,0.90525556
16445,papaya seed,CAULIFLOWER,0.821108
16452,apple grape cherry juice,CRANBERRY JUICE,0.84589356
16457,vanilla nonfat yogurt,YOGURT FLAVOUR,0.8659195
16459,beef patty,BEEF WITH BONE,0.9003403
16465,white chocolate coffee mix powder,CHOCOLATE CREAM COOKY,0.8107048
16469,salmonberry,SALMON,0.8115192
16472,u,EMMENTAL,0.85641116
16478,spot prawn,PRAWN,0.9380994
16480,king salmon fillet,SALMON,0.8289964
16490,cream cheese filling,YOGURT WHITE,0.81664264
16492,shank ham,PORK HAM,0.8479957
16494,multigrain saltine cracker,WHOLEGRAIN CRACKER,0.90476286
16503,sushi grade ahi tuna,TUNA IN CAN,0.82954156
16510,bacon salt,BACON,0.9212321
16516,pork cracklin,PORK HAM,0.8809191
16517,plain crouton,PLAIN CRACKER,0.84108365
16518,chambord,CAMEMBERT,0.82282245
16523,jigger coconut rum,COCONUT MILK,0.82151943
16524,jigger raspberry liqueur,CRANBERRY JUICE,0.87182987
16526,clingstone peach,PEACH,0.9470222
16533,shrimp chicken breast,CHICKEN WITH BONE,0.88965106
16534,jambalaya rice mix,RICE MILK,0.8130689
16537,chunk chicken breast,CHICKEN WITH BONE,0.89173037
16540,egg mayonnaise,EGG PASTA,0.87857956
16543,link pork sausage jalapeno pepper,PORK SAUSAGE,0.8590137
16547,fine matzo meal,OAT MEAL,0.8122513
16548,pipette pasta,PASTA,0.85490394
16551,blueberries,BLUEBERRY,0.93803984
16553,beef link sausage,BEEF WITH BONE,0.88159615
16554,raspberry gelatin mix,CRANBERRY JUICE,0.9162276
16556,chinese pork sausage,PORK SAUSAGE,0.8915363
16561,flour bun,SORGHUM FLOUR,0.8556075
16563,potato crust,POTATO,0.87089837
16564,outer potato crust,POTATO,0.8324578
16565,yogurt sauce,YOGURT FLAVOUR,0.9708587
16566,jack cheese,CHEESE,0.8203304
16570,sesame canola oil,SESAME SEED,0.88743347
16575,white chocolate bar,CHOCOLATE CREAM COOKY,0.8133311
16578,acai berry sorbet,CRANBERRY,0.84197587
16579,tomato chile,TOMATO PUREE,0.8678146
16581,colby jack cheddar cheese,CHEESE SEMIHARD,0.8859841
16582,buttery potato,SWEET POTATO,0.8390163
16583,corn grit,CORN CAN,0.9388149
16584,fatty ham scrap,PORK HAM,0.82794297
16586,sorghum syrup,SORGHUM FLOUR,0.9011202
16587,ham meat from,PORK HAM,0.89647174
16589,coconut frosting,COCONUT MILK,0.83458096
16595,honeycrisp apple,APPLE JUICE,0.8840052
16597,spiral veggie pasta,PASTA,0.8400982
16601,louis pork rib,PORK HAM,0.88535595
16607,head romaine lettuce lengthwise,LETTUCE,0.81398594
16608,struffoli,GHERKIN,0.86176515
16611,marzano tomato,TOMATO,0.91958666
16612,tomato onion green pepper,TOMATO PEEL,0.820455
16613,tomato marzano,TOMATO ARRABBIATA,0.9270209
16620,head green,GREEN BEAN,0.8256177
16622,spinach pasta dough,PASTA,0.8200636
16629,twist lemon zest,LEMON,0.826753
16631,cook vanilla pudding,CHOCOLATE CREAM COOKY,0.8333748
16632,gianduja chocolate,CHOCOLATE,0.9175614
16633,individual graham cracker,WHOLEGRAIN CRACKER,0.816448
16635,fennel frond,FENNEL,0.8459345
16637,semi white wine,WINE WHITE,0.8246178
16639,anchovy green olive,GREEN BEAN,0.8530688
16640,risotto,PECORINO,0.85531384
16642,conchiglie pasta,PASTA,0.8834932
16643,panna cottas,GRANA PADANO,0.86063385
16644,berry sauce,CRANBERRY JUICE,0.84341633
16646,amarettini cooky,COOKY,0.87947017
16647,zest,HAKE,0.84513354
16648,espresso ice cream,ICE CREAM,0.8745842
16649,chocolate hazelnut gelato,HAZELNUT CHOCOLATE,0.9500696
16650,fine chocolate,CHOCOLATE,0.9048028
16652,cream layer,CREAM,0.9546443
16653,chocolate milk powder,MILK CHOCOLATE,0.93603396
16655,lardo,QUINOA,0.8384346
16657,cheddar mozzarella cheese,CHEESE SEMIHARD,0.85194826
16659,parmigiano reggiano cheese shaving,CHEESE SEMIHARD,0.81748015
16661,dole broccoli floret,BROCCOLI,0.8315908
16662,strawberry tomato,STRAWBERRY,0.86125153
16663,pepperoni choice,ZUCCHINI,0.8272784
16665,parmigiano cheese,CHEESE SEMIHARD,0.8184873
16672,garlic parmesan cheese sauce,CHEESE SEMIHARD,0.8266346
16673,foglie d'autumn pasta,PASTA,0.81407464
16674,saturei,PLAICE,0.8279751
16675,syrup fig,FIG JUICE,0.88757646
16676,part milk ricotta cheese,CHEESE SEMIHARD,0.82531226
16678,cheese alfredo sauce,CHEESE SEMIHARD,0.8471868
16679,vidalia onion variety,ONION,0.81393135
16680,tomato garlic polenta,TOMATO PUREE,0.86823934
16683,eggplant crosswise,EGGPLANT,0.8509235
16684,flat beer,YEAST DRY,0.8237823
16685,bar dark chocolate,DARK CHOCOLATE,0.9311305
16686,beef tenderloin carpaccio,BEEF WITH BONE,0.86509037
16687,zucchini chunk,ZUCCHINI,0.9413631
16694,watermelon syrup,WATERMELON,0.89662427
16695,sardine olive oil,OLIVE OIL,0.8817591
16697,mozzarella cheese balls,CHEESE SEMIHARD,0.8537694
16706,queso blanco cheese,CHEESE SEMIHARD,0.82414913
16707,up vegetable broccoli,BROCCOLI,0.872751
16708,chicken stew,CHICKEN WITH BONE,0.85260403
16709,red wine balsamic vinegar,WINE RED,0.85131407
16714,cabernet sauvignon red wine,WINE RED,0.8183492
16717,beef demi glace,BEEF WITH BONE,0.82666254
16719,au jus gravy mix,KETCHUP,0.81571615
16723,bouillabaisse,CAMEMBERT,0.8258865
16724,rouille,CAMEMBERT,0.86521846
16727,creme,PLUM,0.83603865
16728,liverwurst sausage,PORK SAUSAGE,0.88071144
16735,omelet,KETCHUP,0.8354658
16737,frangipane,CAMEMBERT,0.8549027
16747,burgundy red wine,WINE RED,0.9161031
16748,beer white wine,WINE WHITE,0.8351147
16749,robust red wine,WINE RED,0.84251934
16754,haricot verts green bean,GREEN BEAN,0.9208464
16760,pearlini mozzarella ball,MOZZARELLA,0.8175013
16761,pastini,CAMEMBERT,0.86039823
16762,callisons garlic herb,GARLIC,0.8618516
16763,artisanal bread,BREAD WHOLE,0.8466581
16767,wheat germ breadcrumb,WHOLE WHEAT FLOUR,0.882918
16771,mezze penne pasta,PASTA,0.8796567
16774,rom tomato lengthwise,TOMATO,0.82727414
16776,bocconcini mozzarella cheese,CHEESE SEMIHARD,0.8202335
16777,rotelli pasta,PASTA,0.8834399
16778,butter lettuce mix,SOY YOGURT,0.8109842
16779,tomato vine,TOMATO PEEL,0.9247562
16782,bocconcini cheese,CHEESE SEMIHARD,0.8204648
16783,zucchini tomato sauce,TOMATO CHOP,0.83469576
16785,hearty red wine,WINE RED,0.86201584
16786,chunk celery,CELERY,0.8957351
16787,leaf green lettuce,GREEN BEAN,0.83514565
16789,frisee lettuce leaf,LETTUCE,0.9095434
16790,dandelion leaf,CAULIFLOWER,0.83246905
16791,batavia lettuce,LETTUCE,0.92342716
16792,chevre,PLAICE,0.8365575
16793,sunflower seed kernel,SUNFLOWER SEED,0.9566386
16800,san marzano tomato juice,TOMATO PUREE,0.8947674
16801,olive oil canola,OLIVE OIL,0.9302415
16802,pastina pasta,PASTA,0.9096288
16806,purpose potato,POTATO,0.84001696
16810,purpose apple,APPLE,0.8563092
16818,mortadella sausage,PORK SAUSAGE,0.83766633
16819,gnocchetti pasta,PASTA,0.8486433
16820,ricotta cavatelli,RICOTTA,0.87342507
16822,beef luncheon meat,BEEF WITH BONE,0.8655342
16826,rib steak,BEEF WITH BONE,0.8690354
16829,milk cracker crumb,WHOLEGRAIN CRACKER,0.84243697
16830,vanilla butter nut flavor,CHOCOLATE CREAM COOKY,0.83703554
16831,gammon,CARROB,0.87218946
16833,beef dinner,BEEF WITH BONE,0.8499694
16834,spinach farfalle pasta,PASTA,0.82556176
16835,parmesan pecorino romano cheese,CHEESE SEMIHARD,0.8473649
16839,bite broccoli floret,BROCCOLI,0.8229087
16844,tortiglioni pasta,PASTA,0.8497981
16848,san plum tomato,TOMATO ARRABBIATA,0.8210734
16850,asiago cheese shaving,CHEESE SEMIHARD,0.84877545
16851,romanesco cauliflower floret,CAULIFLOWER,0.8400892
16852,herb garlic tomato sauce,TOMATO PEEL,0.82605916
16854,variety mushroom,MUSHROOM,0.8352819
16855,ricotta mixture,RICOTTA,0.8559246
16863,individual vanilla sugar,VANILLA,0.82416314
16866,milk buttermilk,SOY YOGURT,0.8510182
16867,white rye flour,WHOLE WHEAT FLOUR,0.81302375
16870,head cheese,CHEESE,0.9107079
16873,beet green leaf,GREEN BEAN,0.9097234
16878,coffee cake,COCOA CAKE,0.8469902
16879,sandwich ham,BACON,0.84998703
16882,spanish red wine,WINE RED,0.8853569
16884,peach vodka,PEACH,0.8273054
16885,knipla,HAKE,0.84539056
16886,bacon end,BACON,0.9035133
16888,pork sausage lengthwise,PORK SAUSAGE,0.9487264
16891,colcannon,GHERKIN,0.8155778
16893,beef brisket meat,BEEF WITH BONE,0.86581135
16894,bread farls,BREAD WHOLE,0.90441763
16897,yellow cheddar cheese,CHEESE SEMIHARD,0.8366715
16899,decorating sugar,BEET SUGAR,0.8494397
16904,vanilla sauce,VANILLA,0.86482847
16909,plum butter,PLUM,0.8441156
16911,artisan wheat bread,WHOLE WHEAT FLOUR,0.86710846
16912,chicken demi glace,CHICKEN WITH BONE,0.81635886
16916,tuscan olive oil,OLIVE OIL,0.89765865
16918,pancetta salt pork,PORK HAM,0.8826099
16921,beef cutlet,BEEF WITH BONE,0.90855145
16922,polly o ricotta cheese,CHEESE SEMIHARD,0.87083274
16923,tomato concasse see,TOMATO PUREE,0.951888
16925,red bell pepper strip,RED CHILLI,0.8226427
16929,meat loaf mix beef,BEEF WITH BONE,0.85934055
16930,pork shoulder intact,PORK BONE FREE,0.85950994
16932,cotechino sausage,PORK SAUSAGE,0.8649427
16936,cottage cheese chive,CHEESE SEMIHARD,0.8851663
16937,barolo red wine,WINE RED,0.92311895
16938,carrot chunk,CARROT CAN,0.9459473
16942,carnaroli arborio rice,RICE,0.824973
16943,chablis white wine,WINE WHITE,0.88105
16946,milk mozzarella cheese,YOGURT WHITE,0.8434251
16947,arrowroot flour,MILLET FLOUR,0.8686526
16948,chardonnay white wine,WINE WHITE,0.8369223
16951,chicken pasta,CHICKEN WITH BONE,0.85034937
16952,broccoli floweret,BROCCOLI,0.835551
16953,cavatapi penne pasta,PASTA,0.8645246
16955,castelvetrano olive,OLIVE,0.82113975
16961,mozzarella provolone cheese,CHEESE SEMIHARD,0.85351324
16963,pesto alfredo cream sauce,CHOCOLATE CREAM COOKY,0.82817554
16967,garlic tomato,TOMATO PUREE,0.87803316
16968,artichoke aioli see,ARTICHOKE,0.8701087
16969,red chard,RED CHILLI,0.88587695
16970,basket cheese,CHEESE,0.87291133
16972,bulk turkey sausage,PORK SAUSAGE,0.8301273
16975,tagliatelle pasta,PASTA,0.8735064
16977,white spelt flour,WHOLE WHEAT FLOUR,0.8337651
16981,vidalia,TANGERIN,0.8517144
16983,mostaccioli,STRACCHINO,0.8656509
16984,plum tomato crosswise,TOMATO PEEL,0.8192973
16989,burgundy wine red,WINE RED,0.93719435
16993,cotechino,QUINOA,0.84952134
